index,artist_name,track_name,release_date,genre,lyrics,topic,spotify_link,image_link,,,
57,lespaul,"baby, won't you please come home",1955,pop,feel okay good cause lately feel strange like rearrange change voice ones hear head fellas tell better dead paint lately get harder sleep muscle spasms deep single night cold like feel hand toe tell pour come yeah cold feel face wear go moon feel like death come soon wanna fuck sleep mmmmm flash eye pretty angels bright light devil soul look hell like,violence,https://open.spotify.com/track/4t7dmKHyQAQzzCesSMaJIr,https://i.scdn.co/image/ab67616d0000b273de5ffefed843585a7c65c875,,,
58,frankielaine,jezebel,1955,pop,jezebel jezebel devil bear pair horn jezebel pair eye promise paradise jezebel devil plan torment decieving grieve leave blue jezebel devil bear pair horn jezebel pair eye promise paradise jezebel devil plan torment decieving grieve leave blue jezebel know lover forsake dream goals silent scorn charm jezebel devil plan torment decieving drieving leave blue jezebel night jezebel jezebel jezebel,violence,https://open.spotify.com/track/6SYQwsOxHW5uUYjUpOKtIC,https://i.scdn.co/image/ab67616d0000b2739060a2c0a01366ee03274597,,,
59,billhaley&hiscomets,two hound dogs,1955,pop,hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound rhythm blue yeah rhythm blue romp stomp roll stop save soul rhythm blue hound dog sittin stump diggin music start jump dance shoe dog name rhythm blue hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound little white rabbit cross road rockin arollin like crazy toad rhythm say blue match rabbit place hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound rhythm say blue blue say rhythm crazy bail trail arockin arollin awaggin tail hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound hound hound hound hound,music,https://open.spotify.com/track/4FDJVPx1lQnwtZm2HWjOFv,https://i.scdn.co/image/ab67616d0000b273805c5fb55eb96caf9fdec21c,,,
60,lespaul,sleep,1955,pop,sleep sleep sleep sleep close joy fade away memories sweet repeat dream creep sleep sleep sleep daytime laughter song even bring romance lovers stroll night time bring rest weary sooths hearts dreary leave dream bring sweet golden dream sleep sleep sleep sleep close joy fade away memories sweet repeat dream creep,night/time,https://open.spotify.com/track/2Xe4jvlenj6GBNK8RYjtEG,https://i.scdn.co/image/ab67616d0000b27349ba284ef0f5b658421d67b6,,,
61,latamangeshkar,mera dil yeh pukare aaja,1955,pop,forth try open close door wear pride hide pain know win play game tell need stay steal heart free tell leave come unglued tell truth reason excuse lie say goodbye leave ought know repeat away past someday repeat tell truth,sadness,https://open.spotify.com/track/6bJmYR0sjTZNJxwdw52ern,https://i.scdn.co/image/ab67616d0000b27348bea8583b05aee409e27934,,,
62,tedheath,to you my love,1955,pop,long finish patrol light burn distance dare sound scar snow sleep giants listen tether line gold brothers patrol breathe keep rhythm know get cold wool cape weave smell lavender lipstick come home know better watch snow wive mother pray count rosaries lover lipstick lavender keep close hold close hour escape sunlight run mountain ravenous face moon come soon stay late feel goddamn ring gold heat hair promptly cool set light blind paint pattern skin head dovetail nicely chest lay shop face forge think tend coal smiths flame high eye dream lie bridle hades good control bellow breathe work painfully slow hold taste reward white iron draw like paint know know tell time need loud feel right listen whisper lips graze line memorize word press leave mark promise pull knuckle white breathe slip mountain ridge finish,violence,https://open.spotify.com/track/6pCPpqp3C2q9oqfT3wlKHm,https://i.scdn.co/image/ab67616d0000b27362147c81761ae1dfe0063b67,,,
63,tedheath,believe in me,1956,pop,niggas wasn runnin dark like niggas wasn talk bout light niggas wasn runnin dark like niggas wasn runnin dark like niggas wasn talk bout light niggas wasn runnin dark like look demon doin tupid shit talkin reason know things okay right tryna dream path gettin cake want place late okay away dark minute minute yeah lookin create tenets hang nigga finish play diminish yeah yeahyeahyeah goofy beat like switch kick gucci heat deck hit hand tie leave right wrists know address ghostie bitch turn arrows bullets cupid believe shit swallowin flow neck slit foes cause hatin time statement mind body ghostie fade body want sloppy weak better broccoli muddiest league fuck bitch come come come come mmmm come come come come,obscene,https://open.spotify.com/track/7q74lDbsPKSGMdRizk4wel,https://i.scdn.co/image/ab67616d0000b2733178af904273ff5591e4cb78,,,
64,latamangeshkar,pahuni raghunandan savala,1956,pop,yippie kiyo check lettuce tomato forget mayo know bite style gucci carryon fido ucci coochie good gucci beach good pucci hood like fry piece club minaj groupies okay coofiecoofie know flava foofyfoofy know gucci suit gucci coupe soft gucci roof listen chick chick muthaooh sign check,obscene,https://open.spotify.com/track/27fkbegxJPGdmbWgc4V3FK,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,,,
65,billhaley&hiscomets,come rock with me,1956,pop,come gang arock vive roll boulevard agay paris vive roll rockin rockin brother brother rockin right bank rockin leave bank night long night long rock rock sister sister rockin right bank rockin leave bank vive vive company paris vive vive marcherie vive roll dance dance vous plaît vous plaît look brother clock night night rock rock go go rockin right bank rockin leave bank night long night long vive vive company paris vive vive marcherie vive roll vive vive company paris vive vive marcherie vive roll vive vive company paris vive vive marcherie vive roll vive roll vive roll vive roll vive roll,night/time,https://open.spotify.com/track/1uRKT2LRANv4baowBWHfDS,https://i.scdn.co/image/ab67616d0000b273a8126ae8629a70395ec4f575,,,
66,latamangeshkar,antar mantar jantar,1956,pop,chain heart free grow cold longer care go heartaches linger chain heart free tear eye spark somebody chain heart free instrumental heart word sympathy fair heart longer care beat chain heart free chain heart free grow cold longer care go heartaches linger chain heart free,sadness,https://open.spotify.com/track/6FZrX6epdqcaQHx9LFRcuf,https://i.scdn.co/image/ab67616d0000b273e5a3d1258466fac94bfd755f,,,
67,latamangeshkar,kahan se yeh sholon ka toofan aaya,1956,pop,temperature risin fever high future feet heavy head wish junkie wish dead cold turkey body achin pimple bone want leave eye wide open sleep thing sure deep freeze cold turkey thirty hours roll pain pray free good promise hell cold turkey,violence,https://open.spotify.com/track/4aZ428dOn67xa2i02kDmru,https://i.scdn.co/image/ab67616d0000b273cd7530409d09802935c840f9,,,
68,theplatters,temptation,1956,pop,come know temptation smile lure heart go temptation thrill will pity smile lure heart go temptation heart slave slave,sadness,https://open.spotify.com/track/0S8ibKBl3tjRmYbZhGHNhG,https://i.scdn.co/image/ab67616d0000b2735e3b143a43c2a65158a59a94,,,
69,harrybelafonte,unchained melody,1956,pop,darling hunger touch long lonely time time go slowly time need need godspeed lonely mountain gaze star star wait gaze star star dream away darling hunger touch long lonely time time go slowly time need need godspeed,night/time,https://open.spotify.com/track/0OavtQSojULqejmC4Qbstr,https://i.scdn.co/image/ab67616d0000b2733be56fc968ce12e07f4caae6,,,
70,theplatters,on my word of honor,1956,pop,word belong true word trust heart pledge life lips kiss tell forever cross heart word mean sware star word lips kiss tell forever cross heart word mean sware star word myyyyy loooooove,romantic,https://open.spotify.com/track/55qDgsYwCX2IMK1Y2H1819,https://i.scdn.co/image/ab67616d0000b2737fb3bb01b9d990b28ecb7e46,,,
71,peteyorn,just my imagination (running away with me),1956,pop,look window watch pass girl like dream come true girls world love true baby imagination run away imagination run away soon marry raise family boys girls tell fellow track mind want baby seek shall imagination run away yeah imagination run away night pray dear lord hear plea surely ecstasy arm enfold hear tender rhapsody reality know imagination run away imagination run away imagination run away imagination run away run away run away run away run away,sadness,https://open.spotify.com/track/39Bd345OWEhRNyfayhp9gv,https://i.scdn.co/image/ab67616d0000b2732d24252fe828cfa642417462,,,
72,theclovers,don't you know i love you,1956,pop,throw horseshoe leave shoulder spend life search leaf clover chase rainbows go go babe music world sing get grow lose make sorry worry know go,world/life,https://open.spotify.com/track/2S9avNgOA00cN7LsbLnhKq,https://i.scdn.co/image/ab67616d0000b273cbc5ae09e919dcec56800ba4,,,
73,johnnymathis,"love, your magic spell is everywhere",1956,pop,magic spell know fair leave laugh fate late come heart soul mate forget voice whisper magic spell know fair leave laugh fate late come heart soul mate forget voice whisper,sadness,https://open.spotify.com/track/1BZF3b1vFsq7vvWaarXvuy,https://i.scdn.co/image/ab67616d0000b2735e3b143a43c2a65158a59a94,,,
74,theplatters,heart of stone,1956,pop,blame come alternate plan paint shame beneath frame tell sunrays hair naturally gold couldn save somebody give heart stone voice like breeze passionate undertone passion somebody fashion heart stone blame come alternate plan paint shame beneath frame tell roses kiss cheek lovely tone satan master finally kiss heart stone,violence,https://open.spotify.com/track/1Dk0utBkdfnt2HDvGtUYxb,https://i.scdn.co/image/ab67616d0000b273cbc5ae09e919dcec56800ba4,,,
75,theplatters,have mercy,1956,pop,controversy moments like mean kiss lend lips dear pity darling time word come lips grow numb fear near want child walk begin crawl voice talk child conversation tell heart hear word lips near dear want child walk begin crawy voice talk child conversation tell heart hear word lips near dear,romantic,https://open.spotify.com/track/0eADVPWd23k0cZqR5lGNVQ,https://i.scdn.co/image/ab67616d0000b273d46dec4689741b1400c3df95,,,
76,theplatters,you've changed,1956,pop,change sparkle go smile careless yawn break heart change change kiss blasé bore understand change forget word memory share ignore realize care change know need tell change forget word memory share ignore realize care change know need tell change,world/life,https://open.spotify.com/track/7t5RNGsd9edVd0Bm0vj7wQ,https://i.scdn.co/image/ab67616d0000b273b6aceff6d3c1ba13f274ace3,,,
77,harrybelafonte,i do adore her,1956,pop,shadow fall star appear pain feel relive faithful turn away reveal hang heart sleeve thruout life assure moment amour think tender lips gentle touch fingertips reminisce eye fair moonlight soft downy hair reveal hang heart sleeve thruout life assure moment amour smile hold hand heart beguile feel warmth earnest prayer darling shield despair reveal hang heart sleeve thruout life assure moment amour stand thinkin joy time make fool distant reveal hang heart sleeve thruout life assure moment amour,sadness,https://open.spotify.com/track/008wkJY1GYw0177yFVCM2j,https://i.scdn.co/image/ab67616d0000b273b6aceff6d3c1ba13f274ace3,,,
